video_id,comment_id,text,author,like_count,published_at,channel_id,channel_name
lEZPfmGCEk0,UgzUJSTgCtu0sDg4C2t4AaABAg,😊 later on they became so digital they can see every digital exchange of change through and throughout any storm...<br>And come with large conclusions<br>😊 Counting the storm as it is created was not enough<br>...... But you know where it is best to form As it arises<br>Sorry for speech to type it&#39;s worser than it was in 78<br>......<br>But no problem Harper counter<br>....❤ We got love for ya<br>.... You&#39;re a digital being after a Harper<br>....<br>😊 Well you were made that way<br>.....🫴😒 I should have died with the dinosaurs,@user-gj6cw6yc8s,0.0,2023-09-11T23:54:47Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzkV8OeifxbGiUdZAp4AaABAg,😊 what is a definition<br><br>...<br>😮 Nobody asked for a Harper,@user-gj6cw6yc8s,0.0,2023-09-11T23:50:09Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz5q4Q9QfEpwyh_lAl4AaABAg,😊 it all a teacher can do is tell you how to count and tell you how to count more efficiently or show you larger ways to calculate further<br>😊 Then that&#39;s the only thing he does<br>Once you learn the ABCs you&#39;re still on your own<br>.....😊 You better go deeper than that<br>........ Counting is a physical part within the living conditions on Earth<br>.......😮 If you may only know how to count<br>............<br>Then why describe what anything is,@user-gj6cw6yc8s,0.0,2023-09-11T23:49:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzvIXt0wgv6D_bD26R4AaABAg,😊 I sure would like to see mathematics understand biology<br>And I would like biology to play with math,@user-gj6cw6yc8s,0.0,2023-09-11T23:47:32Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxJBad--sHkL4WkdrB4AaABAg,"😊 life has its value<br>.... I didn&#39;t say it don&#39;t<br>But a Harper is less...<br>Then the giant bonds that come together or pursue a reform<br>.......... Come together collections is worth more than the Apple????<br>I can&#39;t use 1 apple , 2 Apple , 3 apples<br>About time a fruit is ready <br>it&#39;s only suitable for you<br>Strangely it has its own count<br>... From there<br>..... It depends on how you use it<br>Not to a function of what it is😮<br>I can see you play with a body type<br>Fix your composure<br>.........😊.... We are made of magical things and it&#39;s not just what we eat or drink... Many things go round and some 😮 are bad<br>It&#39;s not what you ate <br>but that&#39;s what it is....<br>And far-off of something from a Harper<br>Which is every orange or every Apple or every single banana",@user-gj6cw6yc8s,0.0,2023-09-11T23:44:57Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzHlfgoC31qJdfHngZ4AaABAg,Well everytime you count something it is into a single Harper<br>...<br>Mythical things does not count by Harper&#39;s <br>That would be the count of each and every Apple<br>....... Each apple becomes a single Harper<br>..... A full-fledged description.<br>........ It is not exactly my necessary<br>..... But from the living life you can count the Harper&#39;s if you can understand it😊,@user-gj6cw6yc8s,0.0,2023-09-11T23:38:43Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyiKpb4eclSsVlD8HZ4AaABAg,Thank you both!,@RonSheely,0.0,2023-09-07T07:35:58Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz8ct0CjUR_BYp_aVd4AaABAg,I am currently studying pre-algebra on Khan Academy. I was making a lot of errors but I just go over and over the material. Now I am to a stage of 1 or 2 two errors. I cannot study when I am tired as the error rate increases.,@roberthambrook150,0.0,2023-09-01T00:50:05Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyOiuXY1bSt7CwPdr94AaABAg,A teacher who is a real-world example of &quot;Stand on the shoulders of giants&quot;.,@omarkanaan7515,0.0,2023-08-28T02:28:29Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwgT5SH6FQNU5OKzdB4AaABAg,"Great man, hope he senjoys retírement.",@abelcruz7224,0.0,2023-07-12T22:14:04Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzXsuumEW1StX-qi_F4AaABAg,"I received my MS in Electrical Engineering in 1984. I spent half of my coursework in Mathematics and took two semesters of Linear Algebra. We used the first edition of Strang&#39;s book. I worked almost every problem in that book (I couldn&#39;t do 10% of the problems). I still have that book on my shelf. I always considered the eigenvalue equation Ax=Lambda x as one of the most interesting equations in all mathematics. And it is so important for example when solving systems of differential equations. Thanks, Gilbert!",@williamerdman4888,1.0,2023-07-04T02:10:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyUorDtnfkC-AJ5JXZ4AaABAg,The man can make a great politician he didnt answer many questions,@yacinefodil5014,1.0,2023-06-23T10:11:01Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxdUWMfYPv7Kqp39PF4AaABAg,Very cool 😎,@HelloThere-xs8ss,0.0,2023-06-19T03:42:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzfBjP9CVQVA6wHUiN4AaABAg,"I like to go to a class to learn and have fun from new knowledge. I hate to be graded by the teacher. Wether I am graded above others or below, I hate it. This teacher exactly suits me❤",@joy2000cyber,0.0,2023-06-16T18:51:42Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxfJpx5gk9CHMbsymh4AaABAg,"Started the Linear Algebra course back in 1806. Over 200-years of teaching under his belt, just incredible",@DantheManMonty,17.0,2023-06-08T17:54:40Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwtfpFU1wIrJH19IZF4AaABAg,"&quot;Up in 10 dimensions you&#39;ve got 10 ways to turn&quot;<br><br>Actually this is false :) In 5 dimensions you already have 10 ways to rotate. In 10 dimensions you&#39;d have even more! I made a video about this a little while ago <a href=""https://www.youtube.com/watch?v=g5XWNwBJWeY"">https://www.youtube.com/watch?v=g5XWNwBJWeY</a> 😃 will give you some idea of how you might calculate the number of ways you can rotate in 10 dimensions!",@interestingames,1.0,2023-06-04T23:35:26Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxWEO7p4_hVs6kVx8J4AaABAg,That guy is in love with teaching kids math Legend!,@comptonGANGBANG,0.0,2023-06-02T15:49:24Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzBkJxFkajXDWVVa4N4AaABAg,"<a href=""https://www.youtube.com/watch?v=lEZPfmGCEk0&amp;t=500"">8:20</a> aw Prof Gil didn&#39;t get that reference.",@beback_,0.0,2023-06-02T03:35:33Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgylHF5C04ZR1MINVet4AaABAg,I went to my linear algebra class 5 times at most and got an A because of this guy.,@beback_,0.0,2023-06-02T03:32:07Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugwd-gUIgGNqLISZj7V4AaABAg,I love math and have dedicated as a theoretical physicist more then 30 years of my life to the math. Math is so beautiful and satisfying. And teaching is my economic professional work.,@DrHans-RudigerZimmermannTheore,0.0,2023-06-01T03:33:50Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwIuTA3-qGkenp4MTJ4AaABAg,This man is scintillating.,@HeuristicalWorker,1.0,2023-05-27T04:27:10Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugxg9npW4siSKEzAkad4AaABAg,Calculus vs Linear Algebra is the same as Biology vs Chemistry,@mhxprs,0.0,2023-05-26T21:49:39Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugwp47Bj2yqI1VSlsj54AaABAg,"He retired at the end of last semester (like a few weeks ago, at the most!).<br><br>Just loved watching his lectures.",@Andrumen01,0.0,2023-05-24T03:47:14Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzHsvVxIpDebAnqscV4AaABAg,Open courseware of MIT is one of the excellent idea,@ibadaturrahman6720,0.0,2023-05-21T17:29:11Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugx8pKy6LOlK0NdHurx4AaABAg,Strang has a stellar 66 awesome years of MIT!,@semtex6412,0.0,2023-05-21T05:03:41Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwIOV4La2qcu1Sr5P94AaABAg,Financial economist here and I can say that linear algebra is incredbily useful even in social sciences and business.,@jn3750,0.0,2023-05-20T19:01:50Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxqfUt8-GJ-RcnZ7gt4AaABAg,"I took his course as a graduate student. He had one of his post-docs teaching the majority of it at the time, but whenever Prof. Strang taught a lecture it was a pretty big deal.",@navsquid32,0.0,2023-05-20T13:56:37Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwaDMiKEbBchUT1eQR4AaABAg,"As much as you can admire Gil for his contributions, he is already &quot;the&quot; fault for failure of teaching non-linear phenomenons",@ErkaaJ,0.0,2023-05-19T13:32:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugw2JEfEPfal5bQGeT54AaABAg,He&#39;s super cool. What a sincere and genius man.,@jaidathompson7089,0.0,2023-05-17T16:51:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyRFlhG2IW7_eDdh014AaABAg,What a nice Old man,@djangoworldwide7925,0.0,2023-05-13T16:50:15Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugw-bnQpj-VsjTUOPDt4AaABAg,He even looks like a matrix! 😂,@milton_nolimit,0.0,2023-05-04T01:06:58Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwiU0ALFU0u5l0ycSp4AaABAg,"I love you people, thanks for the math",@Evv_McMuffin,0.0,2023-04-23T20:18:34Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyEXoZLEW7pq2qTLtB4AaABAg,"I am not a trained Mathematician. But I extensively used matrix algebra in my PhD (in energy modelling). Simply because it made intuitive sense and was  insightful in regard to the problems I was dealing with.  Much more so than calculus.  And i agree with Gilbert Strang that Singular Value Decomposition is the best, though a lot a people including the  journals are still stuck on square matrices and eigenvalues - for example I cant get a paper publushed purely because it used SVD rather eigenvalue-eigenvectors.  By the way I emailed Gilbert Stang on another matter after watching many of his videos, not expecting a response but he got back to me the sane day,",@murraypatterson9190,2.0,2023-03-19T00:33:41Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwkuyexkOftRTAKC5d4AaABAg,"He is still sharp as a knife, I can only wish that when I reach his age, I still have the mental capacities he obviously still has. Amazing ! And a allround nice guy !",@drizer4real,0.0,2023-03-11T20:27:44Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzVPPVRRCGIqGNIGNl4AaABAg,&quot;What is the Matrix?&quot; 😎😂,@RMRRafa,0.0,2023-03-10T03:53:14Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzwedimMZ8HawJBEzZ4AaABAg,The podcast that Lex himself enjoyed the most!,@mohammadshahadathhossain981,0.0,2023-03-09T22:33:11Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxJORxIIgI2-fxK6554AaABAg,I don&#39;t thank Prof Strang enough... His open course of MIT legit got me through undergrad and grad... just insane level of explanation with such a depth and understanding... his textbook also very good study materials,@jimmygan801,3.0,2023-02-19T06:21:03Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzTpy2AU_9MswyVeP54AaABAg,I have only seen your conversations with Travis Stevens and John Danaher and I liked them. But Gilbert Strang? Now I am a subscriber.,@michaelsanchez7798,0.0,2023-02-18T19:25:45Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxNIe9A0FTOW1iYOQp4AaABAg,goat,@dauletbaimagamabet,0.0,2023-02-13T15:55:33Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugw8l9txhCLJJVe25p94AaABAg,"At the age of 27, I came across his lectures. I considered myself to be very good at Math, having scored extremely well in every math exam of my life. His lectures humbled me to the point where I realized I knew nothing about the beautiful world of Math.",@NANDUVENU-wt2lp,1.0,2023-02-11T17:01:09Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxGaXm5iiThcj2z-eh4AaABAg,He&#39;s adorable.,@prescottlange,0.0,2023-02-04T15:33:28Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgztRTTmy4_4UFAGt1Z4AaABAg,This man is my hero:* Thanks gilbert,@Izanlumorteza,0.0,2023-02-02T12:08:09Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugzreo-Prq-hFFclyTt4AaABAg,"You were my favourite prof i watched during my undergrad Linear Algebra.. so elegant, especially the fundamental idea of 4 subspaces.",@didierliango6402,0.0,2023-01-28T12:03:29Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugx7P7FxnEN6TFRfJYB4AaABAg,"Thank you for this content.  I bought Prof. Strang&#39;s  Linear Alegbra and Its Applications when it first came out back in 1976, used it throughout graduate school, and later as a professional.  The only monograph I&#39;ve encountered  that, IMO, is better would be Dhrymes, Mathematics For Econometrics 4th edition (2013).   For example, Dhrymes includes a chapter on vector and matrix differentiation, as well as a deep treatment of probability and stat .  If  you have him on again, I hope you will ask about the nature of idempotency.",@NoHair-pk3xg,0.0,2023-01-23T21:23:34Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz_a73_KUFRpQVEYbJ4AaABAg,sigmoid vs relu,@ravenecho2410,0.0,2023-01-20T23:11:32Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxZwNN5eSAd05h2UpZ4AaABAg,"All hail. You have to love him.  <br>For those interested in academic lineage and apostolic succession - Gilbert Strang’s  advisor was Peter Henrici, whose advisor was Eduard L. Stiefel,  whose advisor was Heinz Hopf ,  whose advisor was Erhard Schmidt , whose advisor was David Hilbert, whose advisor was  Carl Louis Ferdinand von Lindemann , whose advisor was Christian Felix Klein , whose advisor was Julius Plücker , whose advisor was Christian Ludwig Gerling , whose advisor was  Carl Friedrich Gauss.",@NNCCCC63,7.0,2022-12-26T23:27:36Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugx64NQhUh4KLlJYjrV4AaABAg,Thomas Massie is an engineer and the best Congressman in Congress,@jazzyjac75,0.0,2022-12-11T03:38:46Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxQX1vTBdcqleyvAst4AaABAg,legend,@kdalkafoukis,0.0,2022-12-04T23:56:35Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyMOKC1pPwxtShuuWd4AaABAg,Could you please bring more mathmaticians or do a pt.2,@ApexBit980,10.0,2022-12-04T14:35:57Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxmDlqEniVPsU9anJV4AaABAg,Thank you lex for changing my life !<br><br>Love from India 🙏,@abhinavkumar2555,0.0,2022-12-03T05:31:39Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwisAMCrDWHVC2ZHzp4AaABAg,His math lectures were super useful when I was back in high school,@aryanchatterjee8659,0.0,2022-12-01T07:17:53Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugx4gkE1Z2xVcYxeX-t4AaABAg,The humbleness of prof. Strang is astonishing. What a great man! Thank you for that interview!,@nabla_mat,0.0,2022-11-30T03:59:34Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwnteM-1y3ZRvTaPIV4AaABAg,He single handedly made me pass my Linear Algebra course in 2013.,@thepacifier3267,0.0,2022-11-18T16:55:39Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgymmP-4weWsr2bt0Pp4AaABAg,Gilbert is freakin adorable,@lukespencer1151,0.0,2022-11-15T02:13:02Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz7lmzN4ZfmK1blp3p4AaABAg,Typically Americans that everything is profit. There are some countries in the world where taxes pay for the university and tuition is free for the residents.,@Bertilsdotter1,0.0,2022-11-13T11:08:41Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugxk23se9SkoJqvmfOV4AaABAg,"I guess I need to start listening all the way through more often, that quote at end was so spot on. Love Prof Strang. I took LA in mid 80&#39;s and my Prof used topreach the column space and until I came across Gilbert never fully appreciated it",@richarddow8967,0.0,2022-11-07T23:07:23Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxNEtdWlHgkvkRIqk14AaABAg,This man is a treasure in this world,@alanarcher,0.0,2022-11-05T12:34:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxzuHODvEi40hLwYYp4AaABAg,"Prof. Strang has a Linear Algebra book I studied thoroughly, just because I heard that he said if students around the world can find an error in the book and send it to him, he would send the student an MIT keychain and a sweatshirt. <br>I couldn&#39;t find any mistakes, but I passed the class with 9/10. He&#39;s a great teacher.",@coal2710,13.0,2022-11-02T16:43:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxQtCCNfgGx4HeGxtp4AaABAg,Gilbert Strang really helped me understand what’s going on with his textbook and lecture videos while taking a class on Linear Algebra! His passion and calming voice made the subject enjoyable and educational at the same time. I hope to spread knowledge and improve the world like he does in my lifetime.,@UltimateLuv,0.0,2022-10-13T17:42:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxQ5efRpPZJgsSl56l4AaABAg,"Ι hate this guy&#39;s book. I&#39;m kidding, I was young and stupid back then ;)",@MakisHMMY,1.0,2022-09-23T13:22:41Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugw4CIE4KGSWqKa10914AaABAg,THANK YOU for bringing Gilbert on. What a score!! The visuals I got from his descriptions of linear algebra always gave me chills.,@jakesorenson6152,0.0,2022-09-21T23:34:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyWI4v6T6B2KlNP25B4AaABAg,"<a href=""https://www.youtube.com/watch?v=lEZPfmGCEk0&amp;t=1178"">19:38</a> The pilot can roate in three ways:yaw, pitch and roll.",@AstromuonKuki,0.0,2022-09-13T19:38:03Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugxv0Cf4Wh-7yWDz5wF4AaABAg,Such a wonderful teacher. In two weeks he taught me enough about linear algebra to last a lifetime in computer graphics. He turned rotations in 3d space into things. That you can manipulate and work with as long as you follow a few simple rules. No longer this convoluted mess of sin and cos that makes your brain hurt. All online for free. Thank you so much.,@lucyfrye5365,0.0,2022-09-01T02:34:34Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwhugatCid0RktgUv94AaABAg,"<a href=""https://www.youtube.com/watch?v=lEZPfmGCEk0&amp;t=2375"">39:35</a><br>Gilbert: Am I allowed to say this?<br><br>Haha.",@JonasNgYF,0.0,2022-07-19T07:03:38Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz-EPvyYewygdTwh9d4AaABAg,I love this guy,@mahneh7121,0.0,2022-07-13T21:28:19Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxOB2g2OGazL0Ckhb54AaABAg,So very enjoyable.,@KelvinMeeks,0.0,2022-07-04T19:24:19Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgysN2myBoHcDtt5pw94AaABAg,Thanks!,@Generic12321,0.0,2022-07-01T12:39:55Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxlkcStiewT_EyLK754AaABAg,"It was all great, but the Q&amp;A about what is his favorite Matrix resonated with me.",@_X2b4_,0.0,2022-06-09T12:24:21Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxtOaBbZiveotGf03B4AaABAg,Used Strang&#39;s Intro to Linear Algebra text in college in 2000.  One of the best text books I&#39;ve studies.,@stapleman007,1.0,2022-06-06T17:00:40Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugymh-CruUlM88LOQwl4AaABAg,I used his Linear Algebra Text at Brown U in 1976.  Geez what a long time ago. Great book.,@jryan1024,0.0,2022-06-02T03:52:03Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugz4ih514_ZGVAUUCad4AaABAg,"We can all see how Lex tries to hide his deep respect to Gilbert through smiles. Lex understands he&#39;s talking to a maestro, a man who dedicates his life to this beautiful math called &quot;Linear Algebra&quot;",@seanmarcos9891,0.0,2022-06-01T20:50:25Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgwxLwYNDf0YcGIBx2J4AaABAg,wonder how an ARCTan function affects matrix rotation...( CS guy not a math guy..) (and then use clusterwise linear regression to characterize the matrix patterns),@woodrobuda,0.0,2022-05-31T15:25:38Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgxZ9tBbg0cGZrxx7B94AaABAg,"Gilbert Strang&#39;s comment about Finite Element Analysis inspired me to Google it.<br>Note footnote 9 in the Wikipedia article:<br>A rigorous mathematical basis to the finite element method was provided in 1973 with the publication by Strang and Fix.[9]<br>Oh, BTW the piecewise linear tied into a statistical talk I saw by Frank Harrell -- piecewise linear regression, but to undertand that to be at the foundation of deep learning.  Hmm. ?  (wonder) As I recall it seemed to revolve around the question of how many &quot;knots&quot; (corners) to use to approximate the function.<br><a href=""https://en.wikipedia.org/wiki/Finite_element_method"">https://en.wikipedia.org/wiki/Finite_element_method</a>",@JimCallahanOrlando,0.0,2022-05-30T17:37:10Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyZjfIrPALoZ6EMtHt4AaABAg,Years of breathing Chalk have shriveled this brilliant young man into a brilliant old man.,@christophermahar3025,0.0,2022-05-30T03:54:32Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzQouxEnoeT_qgIQ7F4AaABAg,"I love him so much. Thanks for reminding everyone every time, the simple joys of basic math.",@wildreams,0.0,2022-05-25T13:10:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugzu7Nhpsu97ADTJICx4AaABAg,"Always good to revisit these older podcasts, from back when Lex had great guests from the world of science and academia, and not just right-wingers, &quot;alien enthusiasts&quot;, and random buddies.",@bruno3,11.0,2022-05-23T07:13:30Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzfMGdfy6tPu4Wpjzd4AaABAg,“If everything is flat you cannot go wrong” I love him!,@jackmatthews9390,0.0,2022-05-21T15:12:59Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugzb1SeW3BD0JUXAhiV4AaABAg,Likes only! 👏🏻👏🏻👏🏻,@johan_johansson_,0.0,2022-05-16T21:58:44Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgzajhqDjd6mF9WIEFV4AaABAg,I adore Gil Strang 😍😍😍 I too fell for linear algebra through his amazing lectures.,@joefagan9335,0.0,2022-05-13T23:07:27Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,UgyuF8pbf-jC1FjMFmx4AaABAg,I just saw this!!!! I just love this man... I did not realize that you had him on your interview series!!!!! Wooo Hooo Lex!  You just keep getting more awesome the more I learn about you my good man!!!!! Gilbert Strang is one of my favorites of all time..,@winstonridgewayhardy,0.0,2022-05-13T05:13:25Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
lEZPfmGCEk0,Ugx9Z9ZMUufqAFyzHG54AaABAg,LEX the student,@sambenkamel,0.0,2022-05-07T06:11:28Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
8libSL9vc1U,UgxUh1HoU0QAU7i39DF4AaABAg,"Full episode with Dava Newman (Nov 2019): <a href=""https://www.youtube.com/watch?v=2fI6bYnRgSc"">https://www.youtube.com/watch?v=2fI6bYnRgSc</a><br>New clips channel (Lex Clips): <a href=""https://www.youtube.com/lexclips"">https://www.youtube.com/lexclips</a><br>Once it reaches 20,000 subscribers, I&#39;ll start posting the clips there instead. <br>(more links below)<br><br>For now, new full episodes are released once or twice a week and 1-2 new clips or a new non-podcast video is released on all other days.<br><br>Podcast full episodes playlist:<br><a href=""https://www.youtube.com/playlist?list=PLrAXtmErZgOdP_8GztsuKi9nrraNbKKp4"">https://www.youtube.com/playlist?list=PLrAXtmErZgOdP_8GztsuKi9nrraNbKKp4</a><br><br>Podcasts clips playlist:<br><a href=""https://www.youtube.com/playlist?list=PLrAXtmErZgOeciFP3CBCIEElOJeitOr41"">https://www.youtube.com/playlist?list=PLrAXtmErZgOeciFP3CBCIEElOJeitOr41</a><br><br>Podcast website:<br><a href=""https://lexfridman.com/ai"">https://lexfridman.com/ai</a><br><br>Podcast on Apple Podcasts (iTunes):<br><a href=""https://apple.co/2lwqZIr"">https://apple.co/2lwqZIr</a><br><br>Podcast on Spotify:<br><a href=""https://spoti.fi/2nEwCF8"">https://spoti.fi/2nEwCF8</a><br><br>Podcast RSS:<br><a href=""https://lexfridman.com/category/ai/feed/"">https://lexfridman.com/category/ai/feed/</a>",@lexfridman,1.0,2019-11-23T18:35:12Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
8libSL9vc1U,Ugyt6gOrmTSfL8Iee0x4AaABAg,It is rocket science on this one,@kunited9,1.0,2019-11-25T07:38:15Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
8libSL9vc1U,UgwXvdBwafSPEQiKCRl4AaABAg,The Space Shuttle was garbage.,@leoperez2566,2.0,2019-11-25T01:31:15Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
8libSL9vc1U,UgzLXwyYV2oUk_zuNQx4AaABAg,"This is a subject that has consumed my life.  It is because I see this happening in the Bible.  Revelation <a href=""https://www.youtube.com/watch?v=8libSL9vc1U&amp;t=793"">13:13</a> &quot;And he doeth great wonders, so that he maketh fire come down from heaven on the earth in the sight of men&quot;",@eftupworld,0.0,2019-11-25T01:03:40Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
8libSL9vc1U,UgxpDgFhfRcpTLS38pp4AaABAg,Super awesome!,@rickharold7884,2.0,2019-11-24T21:10:09Z,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman
